CODE_STATION;NOM_STATION;DATE_RELEVE;EVENEMENT;COTE;COTE_UNITE;VOLUME;VOLUME_UNITE;SURFACE;SURFACE_UNITE;DEBIT_IN;DEBIT_IN_UNITE;DEBIT_OUT;DEBIT_OUT_UNITE;EVAPORATION;EVAPORATION_UNITE;PLUVIOMETRIE;PLUVIOMETRIE_UNITE
34              ;Barrage du Salagou;15/11/69;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;16/11/69;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;17/11/69;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;18/11/69;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;19/11/69;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;20/11/69;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;21/11/69;Mise en eau;131,82;m NGF;;;;;;;;;;;41,5;mm
34              ;Barrage du Salagou;22/11/69;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;23/11/69;Mise en eau;;m NGF;;;;;;;;;;;11;mm
34              ;Barrage du Salagou;24/11/69;Mise en eau;131,95;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;25/11/69;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;26/11/69;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;27/11/69;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;28/11/69;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;29/11/69;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;30/11/69;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;01/12/69;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;02/12/69;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;03/12/69;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;04/12/69;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;05/12/69;Mise en eau;132,03;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;06/12/69;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;07/12/69;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;08/12/69;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;09/12/69;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;10/12/69;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;11/12/69;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;12/12/69;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;13/12/69;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;14/12/69;Mise en eau;;m NGF;;;;;;;;;;;0,2;mm
34              ;Barrage du Salagou;15/12/69;Mise en eau;;m NGF;;;;;;;;;;;0,1;mm
34              ;Barrage du Salagou;16/12/69;Mise en eau;132,05;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;17/12/69;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;18/12/69;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;19/12/69;Mise en eau;132,1;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;20/12/69;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;21/12/69;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;22/12/69;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;23/12/69;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;24/12/69;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;25/12/69;Mise en eau;;m NGF;;;;;;;;;;;4;mm
34              ;Barrage du Salagou;26/12/69;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;27/12/69;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;28/12/69;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;29/12/69;Mise en eau;;m NGF;;;;;;;;;;;38,5;mm
34              ;Barrage du Salagou;30/12/69;Mise en eau;;m NGF;;;;;;;;;;;34;mm
34              ;Barrage du Salagou;31/12/69;Mise en eau;132,65;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;01/01/70;Mise en eau;132,65;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;02/01/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;03/01/70;Mise en eau;;m NGF;;;;;;;;;;;9;mm
34              ;Barrage du Salagou;04/01/70;Mise en eau;;m NGF;;;;;;;;;;;10,5;mm
34              ;Barrage du Salagou;05/01/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;06/01/70;Mise en eau;133,07;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;07/01/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;08/01/70;Mise en eau;;m NGF;;;;;;;;;;;30,5;mm
34              ;Barrage du Salagou;09/01/70;Mise en eau;133,74;m NGF;;;;;;;;;;;10,5;mm
34              ;Barrage du Salagou;10/01/70;Mise en eau;;m NGF;;;;;;;;;;;6,5;mm
34              ;Barrage du Salagou;11/01/70;Mise en eau;;m NGF;;;;;;;;;;;7,5;mm
34              ;Barrage du Salagou;12/01/70;Mise en eau;134,58;m NGF;;;;;;;;;;;6,5;mm
34              ;Barrage du Salagou;13/01/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;14/01/70;Mise en eau;134,78;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;15/01/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;16/01/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;17/01/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;18/01/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;19/01/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;20/01/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;21/01/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;22/01/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;23/01/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;24/01/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;25/01/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;26/01/70;Mise en eau;;m NGF;;;;;;;;;;;3,5;mm
34              ;Barrage du Salagou;27/01/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;28/01/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;29/01/70;Mise en eau;;m NGF;;;;;;;;;;;4,9;mm
34              ;Barrage du Salagou;30/01/70;Mise en eau;135,05;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;31/01/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;01/02/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;02/02/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;03/02/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;04/02/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;05/02/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;06/02/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;07/02/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;08/02/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;09/02/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;10/02/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;11/02/70;Mise en eau;;m NGF;;;;;;;;;;;2;mm
34              ;Barrage du Salagou;12/02/70;Mise en eau;135,27;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;13/02/70;Mise en eau;;m NGF;;;;;;;;;;;34,4;mm
34              ;Barrage du Salagou;14/02/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;15/02/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;16/02/70;Mise en eau;;m NGF;;;;;;;;;;;3;mm
34              ;Barrage du Salagou;17/02/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;18/02/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;19/02/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;20/02/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;21/02/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;22/02/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;23/02/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;24/02/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;25/02/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;26/02/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;27/02/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;28/02/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;01/03/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;02/03/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;03/03/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;04/03/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;05/03/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;06/03/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;07/03/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;08/03/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;09/03/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;10/03/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;11/03/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;12/03/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;13/03/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;14/03/70;Mise en eau;;m NGF;;;;;;;;;;;10;mm
34              ;Barrage du Salagou;15/03/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;16/03/70;Mise en eau;135,36;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;17/03/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;18/03/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;19/03/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;20/03/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;21/03/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;22/03/70;Mise en eau;;m NGF;;;;;;;;;;;7,5;mm
34              ;Barrage du Salagou;23/03/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;24/03/70;Mise en eau;;m NGF;;;;;;;;;;;1,4;mm
34              ;Barrage du Salagou;25/03/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;26/03/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;27/03/70;Mise en eau;135,38;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;28/03/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;29/03/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;30/03/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;31/03/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;01/04/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;02/04/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;03/04/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;04/04/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;05/04/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;06/04/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;07/04/70;Mise en eau;;m NGF;;;;;;;;;;;2,6;mm
34              ;Barrage du Salagou;08/04/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;09/04/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;10/04/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;11/04/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;12/04/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;13/04/70;Mise en eau;135,4;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;14/04/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;15/04/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;16/04/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;17/04/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;18/04/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;19/04/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;20/04/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;21/04/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;22/04/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;23/04/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;24/04/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;25/04/70;Mise en eau;;m NGF;;;;;;;;;;;8,5;mm
34              ;Barrage du Salagou;26/04/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;27/04/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;28/04/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;29/04/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;30/04/70;Mise en eau;135,42;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;01/05/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;02/05/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;03/05/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;04/05/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;05/05/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;06/05/70;Mise en eau;;m NGF;;;;;;;;;;;6;mm
34              ;Barrage du Salagou;07/05/70;Mise en eau;;m NGF;;;;;;;;;;;12;mm
34              ;Barrage du Salagou;08/05/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;09/05/70;Mise en eau;;m NGF;;;;;;;;;;;20;mm
34              ;Barrage du Salagou;10/05/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;11/05/70;Mise en eau;135,56;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;12/05/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;13/05/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;14/05/70;Mise en eau;;m NGF;;;;;;;;;;;2,5;mm
34              ;Barrage du Salagou;15/05/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;16/05/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;17/05/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;18/05/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;19/05/70;Mise en eau;135,6;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;20/05/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;21/05/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;22/05/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;23/05/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;24/05/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;25/05/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;26/05/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;27/05/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;28/05/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;29/05/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;30/05/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;31/05/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;01/06/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;02/06/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;03/06/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;04/06/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;05/06/70;Mise en eau;135,56;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;06/06/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;07/06/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;08/06/70;Mise en eau;;m NGF;;;;;;;;;;;0,5;mm
34              ;Barrage du Salagou;09/06/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;10/06/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;11/06/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;12/06/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;13/06/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;14/06/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;15/06/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;16/06/70;Mise en eau;;m NGF;;;;;;;;;;;12;mm
34              ;Barrage du Salagou;17/06/70;Mise en eau;;m NGF;;;;;;;;;;;2;mm
34              ;Barrage du Salagou;18/06/70;Mise en eau;135,6;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;19/06/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;20/06/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;21/06/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;22/06/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;23/06/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;24/06/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;25/06/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;26/06/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;27/06/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;28/06/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;29/06/70;Mise en eau;135,56;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;30/06/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;01/07/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;02/07/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;03/07/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;04/07/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;05/07/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;06/07/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;07/07/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;08/07/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;09/07/70;Mise en eau;;m NGF;;;;;;;;;;;1,5;mm
34              ;Barrage du Salagou;10/07/70;Mise en eau;135,49;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;11/07/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;12/07/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;13/07/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;14/07/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;15/07/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;16/07/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;17/07/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;18/07/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;19/07/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;20/07/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;21/07/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;22/07/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;23/07/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;24/07/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;25/07/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;26/07/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;27/07/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;28/07/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;29/07/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;30/07/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;31/07/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;01/08/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;02/08/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;03/08/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;04/08/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;05/08/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;06/08/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;07/08/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;08/08/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;09/08/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;10/08/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;11/08/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;12/08/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;13/08/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;14/08/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;15/08/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;16/08/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;17/08/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;18/08/70;Mise en eau;;m NGF;;;;;;;;;;;24;mm
34              ;Barrage du Salagou;19/08/70;Mise en eau;;m NGF;;;;;;;;;;;14;mm
34              ;Barrage du Salagou;20/08/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;21/08/70;Mise en eau;135,32;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;22/08/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;23/08/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;24/08/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;25/08/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
34              ;Barrage du Salagou;26/08/70;Mise en eau;;m NGF;;;;;;;;;;;0;mm
